feeder_id,feeder_name,uc_name,province,district,consumers,circuit_length_km,peak_load_mw,td_loss_percent,technical_loss_percent,non_technical_loss_percent,recovery_percent,line_type,maintenance_status,lat,lon
FDR_JAC_0695,Mohammadpur - Mohammadpur Feeder 2,Mohammadpur - Mohammadpur,Sindh,Jacobabad,2541,31.62,1.87,15.7,6.79,22.98,75.52,11kV,Fair,28.008146523383687,68.25804196219568
FDR_JAC_0696,Mohammadpur - Mohammadpur Feeder 3,Mohammadpur - Mohammadpur,Sindh,Jacobabad,3986,20.43,7.82,24.51,7.25,6.18,75.52,33kV,Poor,28.021488896872622,68.28672187446435
FDR_JAC_0697,Ahmedpur - Ahmedpur Feeder 1,Ahmedpur - Ahmedpur,Sindh,Jacobabad,589,47.27,3.0,28.97,2.32,21.79,76.23,11kV,Poor,28.34966127330799,68.4541815395194
FDR_JAC_0698,Ahmedpur - Ahmedpur Feeder 2,Ahmedpur - Ahmedpur,Sindh,Jacobabad,2915,43.63,2.6,28.75,5.87,20.11,74.44,33kV,Poor,28.339143370567857,68.45345717742407
FDR_JAC_0699,Ahmedpur - Ahmedpur Feeder 3,Ahmedpur - Ahmedpur,Sindh,Jacobabad,2144,45.36,8.51,30.66,3.24,19.85,75.88,33kV,Fair,28.343394854055838,68.4766490046483
FDR_JAC_0700,Ahmedpur - Ahmedpur Feeder 4,Ahmedpur - Ahmedpur,Sindh,Jacobabad,4973,8.28,4.21,22.19,4.59,26.87,76.06,11kV,Good,28.350248055794925,68.45305224495186
FDR_JAC_0701,Dasti - Dasti Feeder 1,Dasti - Dasti,Sindh,Jacobabad,3145,34.34,2.61,6.67,6.82,5.17,69.13,33kV,Poor,28.299429417639804,68.43326874748277
FDR_JAC_0702,Dasti - Dasti Feeder 2,Dasti - Dasti,Sindh,Jacobabad,701,30.58,1.22,13.18,3.1,21.16,92.88,11kV,Fair,28.289466638566502,68.40018157806175
FDR_JAC_0703,Dasti - Dasti Feeder 3,Dasti - Dasti,Sindh,Jacobabad,4415,43.52,4.71,11.75,7.49,5.41,80.95,33kV,Fair,28.29801461044484,68.4194920723841
FDR_JAC_0704,Garhichand - Garhichand Feeder 1,Garhichand - Garhichand,Sindh,Jacobabad,2005,6.34,3.43,20.65,5.49,24.11,75.53,11kV,Poor,28.203203846317248,68.47397389498028
FDR_JAC_0705,Garhichand - Garhichand Feeder 2,Garhichand - Garhichand,Sindh,Jacobabad,2329,21.0,8.65,3.4,4.69,3.48,62.52,11kV,Fair,28.21863501289254,68.47411512001715
FDR_JAC_0706,Garhichand - Garhichand Feeder 3,Garhichand - Garhichand,Sindh,Jacobabad,3508,21.41,11.52,32.07,6.86,4.04,63.74,33kV,Fair,28.219715193574608,68.45367549554774
FDR_JAC_0707,Nawera - Nawera Feeder 1,Nawera - Nawera,Sindh,Jacobabad,4336,36.89,12.52,34.71,6.02,3.2,97.84,33kV,Poor,28.20066030894054,68.29853215704563
FDR_JAC_0708,Nawera - Nawera Feeder 2,Nawera - Nawera,Sindh,Jacobabad,2090,37.91,9.82,3.41,5.01,18.93,82.39,11kV,Good,28.197252052567233,68.29762213349233
FDR_JAC_0709,Qadir Pur - Qadir Pur Feeder 1,Qadir Pur - Qadir Pur,Sindh,Jacobabad,3960,48.03,11.54,27.74,7.44,4.87,89.48,11kV,Poor,28.15003128414844,68.27531989163039
FDR_JAC_0710,Qadir Pur - Qadir Pur Feeder 2,Qadir Pur - Qadir Pur,Sindh,Jacobabad,745,11.45,8.01,15.09,6.56,3.58,78.02,33kV,Fair,28.17034984673976,68.27034024629353
FDR_JAC_0711,Qadir Pur - Qadir Pur Feeder 3,Qadir Pur - Qadir Pur,Sindh,Jacobabad,2140,45.09,3.2,17.61,3.15,18.68,75.04,11kV,Poor,28.15222888039985,68.26900581091701
FDR_JAC_0712,Qadir Pur - Qadir Pur Feeder 4,Qadir Pur - Qadir Pur,Sindh,Jacobabad,4851,41.24,11.96,10.77,3.04,8.99,97.62,11kV,Fair,28.170870255512575,68.27778324608421
FDR_JAC_0713,Ramzanpur - Ramzanpur Feeder 1,Ramzanpur - Ramzanpur,Sindh,Jacobabad,3872,13.19,10.78,26.74,4.08,13.12,88.37,33kV,Poor,28.16676703945033,68.35946861782443
FDR_JAC_0714,Ramzanpur - Ramzanpur Feeder 2,Ramzanpur - Ramzanpur,Sindh,Jacobabad,3273,45.79,12.67,14.56,4.95,15.93,83.45,11kV,Fair,28.16796628829363,68.3748412831977
FDR_JAC_0715,Rind Wahi - Rind Wahi Feeder 1,Rind Wahi - Rind Wahi,Sindh,Jacobabad,2204,48.87,12.06,26.97,4.39,26.41,93.72,11kV,Poor,28.275322193269513,68.4198439013615
FDR_JAC_0716,Rind Wahi - Rind Wahi Feeder 2,Rind Wahi - Rind Wahi,Sindh,Jacobabad,1232,46.43,8.37,23.26,2.26,17.06,63.65,11kV,Poor,28.285393495842957,68.39639251772047
FDR_JAC_0717,Rindwahi - Rindwahi Feeder 1,Rindwahi - Rindwahi,Sindh,Jacobabad,1580,42.7,14.4,17.13,5.91,6.47,69.15,33kV,Fair,28.26977711696818,68.40996121259035
FDR_JAC_0718,Rindwahi - Rindwahi Feeder 2,Rindwahi - Rindwahi,Sindh,Jacobabad,2682,20.66,6.21,20.95,2.44,25.49,97.4,11kV,Fair,28.245293302328786,68.40121308190969
FDR_JAC_0719,Rindwahi - Rindwahi Feeder 3,Rindwahi - Rindwahi,Sindh,Jacobabad,3063,34.38,9.56,17.9,2.42,5.78,63.96,33kV,Poor,28.25824370534804,68.3977358039561
FDR_JAC_0720,Bachro - Bachro Feeder 1,Bachro - Bachro,Sindh,Jacobabad,4799,7.35,7.85,21.79,5.46,10.33,81.06,33kV,Poor,28.29059586343309,68.68317685744451
FDR_JAC_0721,Bachro - Bachro Feeder 2,Bachro - Bachro,Sindh,Jacobabad,3995,14.61,8.11,16.56,4.35,5.92,71.36,33kV,Poor,28.29988621982365,68.68086428685879
FDR_JAC_0722,Bachro - Bachro Feeder 3,Bachro - Bachro,Sindh,Jacobabad,2268,15.48,3.63,28.87,3.05,26.53,70.14,11kV,Poor,28.261665243635083,68.68427875197838
FDR_JAC_0723,Balochabad - Balochabad Feeder 1,Balochabad - Balochabad,Sindh,Jacobabad,1671,23.03,7.53,9.07,6.15,26.58,89.13,11kV,Good,28.245160844800065,68.5617990219694
FDR_JAC_0724,Balochabad - Balochabad Feeder 2,Balochabad - Balochabad,Sindh,Jacobabad,4558,49.92,13.34,8.92,4.4,22.54,96.73,11kV,Poor,28.24852365249525,68.54467990317966
FDR_JAC_0725,Balochabad - Balochabad Feeder 3,Balochabad - Balochabad,Sindh,Jacobabad,2679,21.61,11.23,25.15,7.33,12.17,74.61,33kV,Good,28.222346652983813,68.529703390519
FDR_JAC_0726,Dinpur - Dinpur Feeder 1,Dinpur - Dinpur,Sindh,Jacobabad,3176,21.94,9.14,30.71,4.19,1.23,86.21,11kV,Good,28.225822762298783,68.83633442801096
FDR_JAC_0727,Dinpur - Dinpur Feeder 2,Dinpur - Dinpur,Sindh,Jacobabad,985,48.25,11.17,33.46,7.03,15.73,75.41,11kV,Fair,28.212669910406856,68.80221706431051
FDR_JAC_0728,Dinpur - Dinpur Feeder 3,Dinpur - Dinpur,Sindh,Jacobabad,693,25.39,13.78,25.43,2.96,15.95,92.87,11kV,Fair,28.225808587490224,68.81118096981137
FDR_JAC_0729,Garhi Hassan - Garhi Hassan Feeder 1,Garhi Hassan - Garhi Hassan,Sindh,Jacobabad,1422,26.01,7.11,22.74,3.86,16.89,78.66,33kV,Good,28.34089899668463,68.77697112009899
FDR_JAC_0730,Garhi Hassan - Garhi Hassan Feeder 2,Garhi Hassan - Garhi Hassan,Sindh,Jacobabad,2358,48.05,11.73,13.86,6.88,17.27,68.71,11kV,Poor,28.324453667932943,68.77917562486581
FDR_JAC_0731,Joungal - Joungal Feeder 1,Joungal - Joungal,Sindh,Jacobabad,2561,36.92,10.46,9.7,6.31,17.4,79.68,33kV,Fair,28.164162868718446,68.76724007014722
FDR_JAC_0732,Joungal - Joungal Feeder 2,Joungal - Joungal,Sindh,Jacobabad,4646,21.71,6.58,24.75,4.97,20.73,80.57,11kV,Poor,28.167974127770897,68.77403854523595
FDR_JAC_0733,Joungal - Joungal Feeder 3,Joungal - Joungal,Sindh,Jacobabad,1301,35.82,13.09,4.94,3.26,25.14,75.97,11kV,Good,28.147261226123824,68.77207118198542
FDR_JAC_0734,Joungal - Joungal Feeder 4,Joungal - Joungal,Sindh,Jacobabad,2916,40.06,2.81,29.46,2.57,20.39,85.67,11kV,Poor,28.160750741809245,68.76863914800295
FDR_JAC_0735,Karim Bux - Karim Bux Feeder 1,Karim Bux - Karim Bux,Sindh,Jacobabad,1458,8.55,6.9,10.48,7.21,6.77,76.79,33kV,Fair,28.35781379633177,68.56612903385904
FDR_JAC_0736,Karim Bux - Karim Bux Feeder 2,Karim Bux - Karim Bux,Sindh,Jacobabad,3072,47.83,13.88,29.56,2.35,15.95,70.0,11kV,Good,28.371552291481407,68.5751212301412
FDR_JAC_0737,Kot Jangato - Kot Jangato Feeder 1,Kot Jangato - Kot Jangato,Sindh,Jacobabad,1929,24.59,6.18,6.01,2.0,26.1,69.31,33kV,Good,28.336247212261284,68.66189603277358
FDR_JAC_0738,Kot Jangato - Kot Jangato Feeder 2,Kot Jangato - Kot Jangato,Sindh,Jacobabad,4332,17.01,6.24,33.43,4.2,24.17,65.94,11kV,Poor,28.33799045397449,68.66036069720504
FDR_JAC_0739,Logi - Logi Feeder 1,Logi - Logi,Sindh,Jacobabad,3223,16.02,4.04,34.35,3.69,5.95,65.77,33kV,Poor,28.348929357333144,68.84206086166247
FDR_JAC_0740,Logi - Logi Feeder 2,Logi - Logi,Sindh,Jacobabad,1682,23.35,6.8,22.51,5.79,8.8,74.38,33kV,Fair,28.370089262219054,68.84980418310838
FDR_JAC_0741,Logi - Logi Feeder 3,Logi - Logi,Sindh,Jacobabad,3198,28.9,7.3,18.67,7.96,14.27,95.08,33kV,Poor,28.3534254280215,68.83656219153444
FDR_JAC_0742,Mirpur - Mirpur Feeder 1,Mirpur - Mirpur,Sindh,Jacobabad,4537,30.71,5.91,9.11,4.84,13.5,82.55,33kV,Poor,28.186283928634175,68.75567215998507
FDR_JAC_0743,Mirpur - Mirpur Feeder 2,Mirpur - Mirpur,Sindh,Jacobabad,635,39.21,8.31,32.06,6.06,5.28,87.9,11kV,Fair,28.179856044173896,68.74384477795724
FDR_JAC_0744,Mirpur - Mirpur Feeder 3,Mirpur - Mirpur,Sindh,Jacobabad,3806,21.54,9.38,8.13,3.21,17.86,79.43,33kV,Poor,28.172945505804265,68.72448558427625
FDR_JAC_0745,Misripur - Misripur Feeder 1,Misripur - Misripur,Sindh,Jacobabad,533,45.86,7.47,32.58,4.01,3.12,86.86,11kV,Fair,28.385738761574405,68.78740281326733
FDR_JAC_0746,Misripur - Misripur Feeder 2,Misripur - Misripur,Sindh,Jacobabad,2061,26.76,11.42,28.81,3.38,17.17,93.88,11kV,Good,28.379608544068827,68.79099433536148
FDR_JAC_0747,Misripur - Misripur Feeder 3,Misripur - Misripur,Sindh,Jacobabad,1955,36.19,12.16,11.63,5.04,8.31,65.15,33kV,Good,28.354969887470936,68.7798034571888
FDR_JAC_0748,Mubarakpur - Mubarakpur Feeder 1,Mubarakpur - Mubarakpur,Sindh,Jacobabad,2365,34.75,10.98,33.17,4.52,1.29,83.73,33kV,Poor,28.20651062986603,68.58358893197462
FDR_JAC_0749,Mubarakpur - Mubarakpur Feeder 2,Mubarakpur - Mubarakpur,Sindh,Jacobabad,2517,18.45,14.94,6.43,7.58,11.35,74.6,33kV,Good,28.243771354917033,68.60770742356365
FDR_JAC_0750,Ranjhapur - Ranjhapur Feeder 1,Ranjhapur - Ranjhapur,Sindh,Jacobabad,4232,33.54,4.75,11.63,4.37,19.46,84.1,33kV,Poor,28.190581866755316,68.66670471497125
FDR_JAC_0751,Ranjhapur - Ranjhapur Feeder 2,Ranjhapur - Ranjhapur,Sindh,Jacobabad,2084,48.94,9.92,8.44,2.81,6.18,87.47,33kV,Fair,28.217470867269604,68.66353911602687
FDR_JAC_0752,Ranjhapur - Ranjhapur Feeder 3,Ranjhapur - Ranjhapur,Sindh,Jacobabad,4474,14.52,11.1,8.96,3.03,12.77,72.42,11kV,Fair,28.196293151167104,68.66446733106817
FDR_JAC_0753,Saidokot - Saidokot Feeder 1,Saidokot - Saidokot,Sindh,Jacobabad,1189,30.61,13.39,20.25,7.78,6.17,66.89,11kV,Fair,28.22098693326453,68.8519456212639
FDR_JAC_0754,Saidokot - Saidokot Feeder 2,Saidokot - Saidokot,Sindh,Jacobabad,1622,41.13,11.56,8.37,4.64,12.0,61.61,11kV,Good,28.226053511132978,68.88965094189162
FDR_JAC_0755,Sherwah - Sherwah Feeder 1,Sherwah - Sherwah,Sindh,Jacobabad,3446,40.75,14.31,31.7,7.14,1.99,67.75,33kV,Poor,28.260434325727584,68.841677193882
FDR_JAC_0756,Sherwah - Sherwah Feeder 2,Sherwah - Sherwah,Sindh,Jacobabad,3455,9.57,12.95,16.29,3.77,4.61,77.08,11kV,Fair,28.26603577380615,68.817619860447
FDR_JAC_0757,Sherwah - Sherwah Feeder 3,Sherwah - Sherwah,Sindh,Jacobabad,3688,36.66,9.54,5.51,7.51,2.82,93.48,33kV,Fair,28.281288813983302,68.81582930993488
FDR_JAC_0758,Sherwah - Sherwah Feeder 4,Sherwah - Sherwah,Sindh,Jacobabad,2985,17.42,14.36,14.24,2.21,26.48,91.78,11kV,Fair,28.256110740033854,68.83483723857094
FDR_JAC_0759,Tajo Khoso - Tajo Khoso Feeder 1,Tajo Khoso - Tajo Khoso,Sindh,Jacobabad,3583,25.09,9.25,23.44,6.56,10.0,74.49,33kV,Good,28.403433614881784,68.8700781729908
FDR_JAC_0760,Tajo Khoso - Tajo Khoso Feeder 2,Tajo Khoso - Tajo Khoso,Sindh,Jacobabad,3010,21.77,9.33,8.88,2.7,25.17,72.0,33kV,Good,28.37525472967721,68.87392098041516
FDR_JAC_0761,Tajo Khoso - Tajo Khoso Feeder 3,Tajo Khoso - Tajo Khoso,Sindh,Jacobabad,4747,22.81,2.31,8.75,3.75,25.72,64.72,11kV,Poor,28.393451102051323,68.8851958701043
FDR_JAC_0762,Tajo Khoso - Tajo Khoso Feeder 4,Tajo Khoso - Tajo Khoso,Sindh,Jacobabad,1030,46.12,5.85,19.86,2.74,4.4,72.79,33kV,Poor,28.38044245704478,68.8787028534275
FDR_JAC_0763,Thul Nao - Thul Nao Feeder 1,Thul Nao - Thul Nao,Sindh,Jacobabad,1775,45.35,4.23,14.02,6.35,10.48,93.25,11kV,Good,28.248374446677797,68.73769289013569
FDR_JAC_0764,Thul Nao - Thul Nao Feeder 2,Thul Nao - Thul Nao,Sindh,Jacobabad,4110,13.19,3.53,6.3,5.31,3.78,95.27,33kV,Fair,28.265546479360243,68.74497625609979
FDR_JAC_0765,Thul Nao - Thul Nao Feeder 3,Thul Nao - Thul Nao,Sindh,Jacobabad,3078,6.59,12.36,30.3,4.44,16.16,64.77,11kV,Fair,28.249463321831765,68.76150196811128
FDR_JAC_0766,Thul Nao - Thul Nao Feeder 4,Thul Nao - Thul Nao,Sindh,Jacobabad,4036,16.97,2.08,15.19,2.85,26.87,80.27,33kV,Poor,28.25107020237402,68.76065387621169
FDR_JAC_0767,Thul-ii - Thul-ii Feeder 1,Thul-ii - Thul-ii,Sindh,Jacobabad,3181,33.16,5.95,16.92,3.74,19.07,72.41,33kV,Poor,28.245724918613412,68.7799352535154
FDR_JAC_0768,Thul-ii - Thul-ii Feeder 2,Thul-ii - Thul-ii,Sindh,Jacobabad,4407,40.92,13.37,19.35,7.62,26.68,63.32,33kV,Good,28.235743752140575,68.76912623186973
FDR_JAC_0769,Toj - Toj Feeder 1,Toj - Toj,Sindh,Jacobabad,1641,16.14,5.45,28.96,5.82,2.13,69.29,11kV,Good,28.160441712492773,68.89306293029969
FDR_JAC_0770,Toj - Toj Feeder 2,Toj - Toj,Sindh,Jacobabad,3420,34.71,6.19,10.16,6.9,5.41,88.93,11kV,Good,28.141993977474204,68.90360564442095
FDR_JAM_0771,Allah Bachyo Shoro - Allah Bachyo Shoro Feeder 1,Allah Bachyo Shoro - Allah Bachyo Shoro,Sindh,Jamshoro,3997,46.16,14.94,3.34,7.09,21.38,73.77,11kV,Poor,25.499653562151572,68.0637758361116
FDR_JAM_0772,Allah Bachyo Shoro - Allah Bachyo Shoro Feeder 2,Allah Bachyo Shoro - Allah Bachyo Shoro,Sindh,Jamshoro,2365,10.15,14.04,10.58,6.75,6.67,85.35,33kV,Fair,25.477701188171963,68.06398490619179
FDR_JAM_0773,Allah Bachyo Shoro - Allah Bachyo Shoro Feeder 3,Allah Bachyo Shoro - Allah Bachyo Shoro,Sindh,Jamshoro,2173,21.17,3.2,7.51,7.78,6.58,65.85,11kV,Poor,25.50363018380093,68.06807040287002
FDR_JAM_0774,Allah Bachyo Shoro - Allah Bachyo Shoro Feeder 4,Allah Bachyo Shoro - Allah Bachyo Shoro,Sindh,Jamshoro,2277,38.06,9.8,23.97,3.11,20.81,60.87,11kV,Poor,25.514603722852716,68.06925204310893
FDR_JAM_0775,Jamshoro - Jamshoro Feeder 1,Jamshoro - Jamshoro,Sindh,Jamshoro,3890,43.33,3.91,18.41,2.76,13.44,61.49,33kV,Fair,25.426401153710835,68.28653171718727
FDR_JAM_0776,Jamshoro - Jamshoro Feeder 2,Jamshoro - Jamshoro,Sindh,Jamshoro,2478,48.62,9.17,21.81,2.58,25.05,64.51,11kV,Fair,25.42471413617932,68.27410357721753
FDR_JAM_0777,Unerpur - Unerpur Feeder 1,Unerpur - Unerpur,Sindh,Jamshoro,4048,41.58,8.01,4.24,5.21,11.16,97.53,33kV,Fair,25.54319585477242,68.30119640001443
FDR_JAM_0778,Unerpur - Unerpur Feeder 2,Unerpur - Unerpur,Sindh,Jamshoro,4033,36.91,2.29,14.45,2.2,14.9,73.03,11kV,Fair,25.533420368502096,68.29479731657669
FDR_JAM_0779,Unerpur - Unerpur Feeder 3,Unerpur - Unerpur,Sindh,Jamshoro,3184,33.94,11.39,7.88,2.16,7.63,81.12,33kV,Good,25.5168924810689,68.31203953405989
FDR_JAM_0780,Amri - Amri Feeder 1,Amri - Amri,Sindh,Jamshoro,896,21.09,3.35,21.3,6.55,17.07,64.7,11kV,Poor,26.152794809422108,67.96452308445896
FDR_JAM_0781,Amri - Amri Feeder 2,Amri - Amri,Sindh,Jamshoro,4163,40.63,8.41,17.66,5.56,24.47,71.9,11kV,Poor,26.168141749979423,67.96004528895806
FDR_JAM_0782,Lakha - Lakha Feeder 1,Lakha - Lakha,Sindh,Jamshoro,2427,14.96,3.51,13.22,4.28,2.03,77.09,11kV,Good,25.92925173595466,68.18262144989558
FDR_JAM_0783,Lakha - Lakha Feeder 2,Lakha - Lakha,Sindh,Jamshoro,1322,18.1,1.64,13.44,6.63,2.52,62.77,33kV,Poor,25.90711794835263,68.18355070512203
FDR_JAM_0784,Lakha - Lakha Feeder 3,Lakha - Lakha,Sindh,Jamshoro,1411,13.72,9.24,9.33,4.35,11.65,77.21,33kV,Poor,25.907126241992422,68.182127288005
FDR_JAM_0785,Manjhand - Manjhand Feeder 1,Manjhand - Manjhand,Sindh,Jamshoro,1263,37.5,1.81,16.26,6.32,21.69,88.05,33kV,Poor,25.947736447511385,68.10387614708188
FDR_JAM_0786,Manjhand - Manjhand Feeder 2,Manjhand - Manjhand,Sindh,Jamshoro,3861,41.74,9.62,22.03,4.38,14.75,88.52,11kV,Good,25.91662447925086,68.08721303585449
FDR_JAM_0787,Manjhand - Manjhand Feeder 3,Manjhand - Manjhand,Sindh,Jamshoro,2720,18.85,5.12,11.57,7.39,7.71,67.47,11kV,Poor,25.921141543889124,68.10611532641845
FDR_JAM_0788,Manjhand - Manjhand Feeder 4,Manjhand - Manjhand,Sindh,Jamshoro,2409,30.57,9.66,3.77,5.26,23.53,87.47,11kV,Good,25.94879925594825,68.11610724651503
FDR_JAM_0789,Manzoorabad - Manzoorabad Feeder 1,Manzoorabad - Manzoorabad,Sindh,Jamshoro,4829,30.45,2.01,32.86,7.21,23.66,77.81,11kV,Poor,25.66768676121496,68.02207535382844
FDR_JAM_0790,Manzoorabad - Manzoorabad Feeder 2,Manzoorabad - Manzoorabad,Sindh,Jamshoro,3516,33.93,5.26,14.43,7.3,25.92,71.43,33kV,Fair,25.687221391953692,68.00054206041916
FDR_JAM_0791,Manzoorabad - Manzoorabad Feeder 3,Manzoorabad - Manzoorabad,Sindh,Jamshoro,1402,40.6,1.37,8.7,5.72,5.26,90.05,33kV,Good,25.678562755044563,67.99886566605477
FDR_JAM_0792,Manzoorabad - Manzoorabad Feeder 4,Manzoorabad - Manzoorabad,Sindh,Jamshoro,910,21.18,13.15,33.73,2.6,10.12,79.32,33kV,Good,25.68964760130452,67.9977512418672
FDR_JAM_0793,Morhojabal - Morhojabal Feeder 1,Morhojabal - Morhojabal,Sindh,Jamshoro,1121,6.97,4.55,24.44,7.77,5.25,93.16,11kV,Fair,25.67341802046258,67.99623541923991
FDR_JAM_0794,Morhojabal - Morhojabal Feeder 2,Morhojabal - Morhojabal,Sindh,Jamshoro,840,23.15,7.65,7.74,6.57,18.64,90.77,11kV,Fair,25.680268751138755,68.01588404098536
FDR_JAM_0795,Morhojabal - Morhojabal Feeder 3,Morhojabal - Morhojabal,Sindh,Jamshoro,3408,12.62,10.47,31.2,2.44,10.77,64.67,33kV,Poor,25.675100457904957,68.01201590542092
FDR_JAM_0796,Sann - Sann Feeder 1,Sann - Sann,Sindh,Jamshoro,1051,18.7,12.31,17.73,7.14,2.45,85.68,33kV,Good,25.99226493550303,68.10219378825381
FDR_JAM_0797,Sann - Sann Feeder 2,Sann - Sann,Sindh,Jamshoro,4831,11.77,12.27,4.56,4.08,22.03,73.87,33kV,Poor,25.992470237738974,68.0964213980351
FDR_JAM_0798,Sann - Sann Feeder 3,Sann - Sann,Sindh,Jamshoro,4928,38.28,7.78,8.47,3.1,9.64,73.62,33kV,Good,26.019562466397403,68.10635771888661
FDR_JAM_0799,Sann - Sann Feeder 4,Sann - Sann,Sindh,Jamshoro,2791,33.22,4.06,23.64,3.23,19.75,70.6,11kV,Poor,25.99926721146704,68.0824553833162
FDR_JAM_0800,Unerpur - Unerpur Feeder 1,Unerpur - Unerpur,Sindh,Jamshoro,3189,37.21,3.94,21.93,4.26,15.36,94.9,11kV,Good,25.635478881425573,68.37870153035762
FDR_JAM_0801,Unerpur - Unerpur Feeder 2,Unerpur - Unerpur,Sindh,Jamshoro,2908,19.1,7.85,5.94,2.47,11.63,76.37,33kV,Good,25.626404363596578,68.38917704095753
FDR_JAM_0802,Bhan - Bhan Feeder 1,Bhan - Bhan,Sindh,Jamshoro,4278,47.92,9.14,26.56,5.83,7.54,87.44,11kV,Poor,26.548094972977122,67.73865535403479
FDR_JAM_0803,Bhan - Bhan Feeder 2,Bhan - Bhan,Sindh,Jamshoro,1011,11.57,11.4,10.48,5.61,16.55,62.64,11kV,Good,26.534708393065674,67.71985342846388
FDR_JAM_0804,Bubak - Bubak Feeder 1,Bubak - Bubak,Sindh,Jamshoro,802,33.24,3.42,15.71,7.71,21.98,90.76,11kV,Poor,26.422405857591496,67.70693791037579
FDR_JAM_0805,Bubak - Bubak Feeder 2,Bubak - Bubak,Sindh,Jamshoro,2617,44.08,14.02,4.43,2.78,4.46,77.99,33kV,Good,26.43949153378996,67.70953110544299
FDR_JAM_0806,Channa - Channa Feeder 1,Channa - Channa,Sindh,Jamshoro,1074,48.23,13.79,27.26,5.74,6.58,96.45,11kV,Fair,26.428904464220093,67.82227029988769
FDR_JAM_0807,Channa - Channa Feeder 2,Channa - Channa,Sindh,Jamshoro,4503,15.31,1.95,4.04,2.49,17.51,78.13,33kV,Good,26.410401691785097,67.81425652437464
FDR_JAM_0808,Channa - Channa Feeder 3,Channa - Channa,Sindh,Jamshoro,728,13.63,1.92,3.32,6.31,13.79,78.92,11kV,Good,26.411928527590476,67.84104003997699
FDR_JAM_0809,Dal - Dal Feeder 1,Dal - Dal,Sindh,Jamshoro,1606,42.28,2.59,14.74,6.29,4.47,65.66,33kV,Fair,26.51356035862637,67.72211337526196
FDR_JAM_0810,Dal - Dal Feeder 2,Dal - Dal,Sindh,Jamshoro,563,8.13,4.28,10.66,6.76,1.52,69.29,11kV,Poor,26.493556241037254,67.7020921288646
FDR_JAM_0811,Dal - Dal Feeder 3,Dal - Dal,Sindh,Jamshoro,2508,47.06,7.53,27.4,7.08,16.03,86.54,11kV,Good,26.498912101090426,67.72069823385291
FDR_JAM_0812,Jhangra - Jhangra Feeder 1,Jhangra - Jhangra,Sindh,Jamshoro,3098,16.24,3.24,25.25,7.13,16.01,74.59,11kV,Fair,26.13814333874775,67.66763773918505
FDR_JAM_0813,Jhangra - Jhangra Feeder 2,Jhangra - Jhangra,Sindh,Jamshoro,4122,24.05,14.83,31.72,6.64,2.82,96.78,11kV,Fair,26.133724036188756,67.69195215297
FDR_JAM_0814,Jhangra - Jhangra Feeder 3,Jhangra - Jhangra,Sindh,Jamshoro,4870,18.9,12.09,22.82,7.39,9.47,96.21,33kV,Good,26.140547469040747,67.69376727185275
FDR_JAM_0815,Jhangra - Jhangra Feeder 4,Jhangra - Jhangra,Sindh,Jamshoro,1968,17.18,6.06,19.86,7.24,9.11,77.93,11kV,Fair,26.16690554964014,67.67914493189647
FDR_JAM_0816,Sehwan I-uc - Sehwan I-uc Feeder 1,Sehwan I-uc - Sehwan I-uc,Sindh,Jamshoro,1634,31.97,14.28,30.82,2.68,19.9,96.79,11kV,Good,26.379181326317052,67.81631329659666
FDR_JAM_0817,Sehwan I-uc - Sehwan I-uc Feeder 2,Sehwan I-uc - Sehwan I-uc,Sindh,Jamshoro,4411,17.12,14.52,8.37,3.17,12.86,81.92,33kV,Good,26.35346828386743,67.81218157426242
FDR_JAM_0818,Sehwan I-uc - Sehwan I-uc Feeder 3,Sehwan I-uc - Sehwan I-uc,Sindh,Jamshoro,3006,22.89,4.88,20.59,2.55,14.93,60.11,11kV,Poor,26.37813311955953,67.80787379011593
FDR_JAM_0819,Sehwan I-uc - Sehwan I-uc Feeder 4,Sehwan I-uc - Sehwan I-uc,Sindh,Jamshoro,1376,31.24,3.21,31.07,2.28,17.2,79.72,33kV,Good,26.382627240237923,67.8409637304162
FDR_JAM_0820,Talti - Talti Feeder 1,Talti - Talti,Sindh,Jamshoro,2333,39.09,1.84,14.06,4.14,20.95,66.85,33kV,Good,26.520000551284962,67.79825473624594
FDR_JAM_0821,Talti - Talti Feeder 2,Talti - Talti,Sindh,Jamshoro,3427,14.2,3.72,21.2,4.76,20.92,73.8,11kV,Poor,26.511992013952813,67.80744302117785
FDR_JAM_0822,Talti - Talti Feeder 3,Talti - Talti,Sindh,Jamshoro,1849,17.41,1.49,5.82,5.34,26.17,73.91,33kV,Poor,26.534133072638753,67.80671894604126
FDR_JAM_0823,Talti - Talti Feeder 4,Talti - Talti,Sindh,Jamshoro,4025,9.79,13.04,18.16,4.09,12.43,74.08,33kV,Poor,26.52130660015154,67.81010341449246
FDR_JAM_0824,Unknown14 - Unknown14 Feeder 1,Unknown14 - Unknown14,Sindh,Jamshoro,1243,10.36,14.02,16.69,6.28,21.58,62.4,33kV,Fair,26.47566260503457,67.8967071088568
FDR_JAM_0825,Unknown14 - Unknown14 Feeder 2,Unknown14 - Unknown14,Sindh,Jamshoro,4126,18.63,5.03,22.73,7.11,3.03,81.43,33kV,Good,26.45206540167496,67.87904902474642
